function,projected_eles,inv_max_fpr,pos_eles,ele_length,iterations,real_time,cpu_time,time_unit,bytes_per_second,items_per_second,label,error_occurred,error_message
TestBloomFilterIntQuery,8,262144,512,64,36523,19418.1,19306,ns,,,,,
TestBloomFilterIntQuery,64,262144,512,64,36298,19242.1,19163.8,ns,,,,,
TestBloomFilterIntQuery,512,262144,512,64,37709,19182.2,19108.1,ns,,,,,
TestBloomFilterIntQuery,2048,262144,512,64,37401,18750.1,18711.3,ns,,,,,
TestBloomFilterIntQuery,2,1000000,512,64,36953,18915.6,18866.9,ns,,,,,
TestBloomFilterIntQuery,8,1000000,512,64,37372,19042.5,18959.3,ns,,,,,
TestBloomFilterIntQuery,64,1000000,512,64,37546,18675.8,18651.8,ns,,,,,
TestBloomFilterIntQuery,512,1000000,512,64,37104,18620.8,18596.3,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,512,64,37704,18404.3,18396.6,ns,,,,,
TestBloomFilterIntQuery,2,1000,4096,64,4527,158498,158107,ns,,,,,
TestBloomFilterIntQuery,8,1000,4096,64,1973,349418,348970,ns,,,,,
TestBloomFilterIntQuery,64,1000,4096,64,1060,674505,673367,ns,,,,,
TestBloomFilterIntQuery,512,1000,4096,64,720,977657,974906,ns,,,,,
TestBloomFilterIntQuery,2048,1000,4096,64,599,1.15154e+06,1.15001e+06,ns,,,,,
TestBloomFilterIntQuery,2,4096,4096,64,4453,154432,154363,ns,,,,,
TestBloomFilterIntQuery,8,4096,4096,64,2023,340292,340212,ns,,,,,
TestBloomFilterIntQuery,64,4096,4096,64,1627,438539,438117,ns,,,,,
TestBloomFilterIntQuery,512,4096,4096,64,1249,556629,555950,ns,,,,,
TestBloomFilterIntQuery,2048,4096,4096,64,1205,569681,568989,ns,,,,,
TestBloomFilterIntQuery,2,32768,4096,64,4723,146189,146083,ns,,,,,
TestBloomFilterIntQuery,8,32768,4096,64,4815,146364,146318,ns,,,,,
TestBloomFilterIntQuery,64,32768,4096,64,4697,146547,146449,ns,,,,,
TestBloomFilterIntQuery,512,32768,4096,64,4747,148543,148334,ns,,,,,
TestBloomFilterIntQuery,2048,32768,4096,64,4675,147829,147769,ns,,,,,
TestBloomFilterIntQuery,2,262144,4096,64,4781,150303,149928,ns,,,,,
TestBloomFilterIntQuery,8,262144,4096,64,4759,147635,147472,ns,,,,,
TestBloomFilterIntQuery,64,262144,4096,64,4809,150273,149997,ns,,,,,
TestBloomFilterIntQuery,512,262144,4096,64,4649,148398,148200,ns,,,,,
TestBloomFilterIntQuery,2048,262144,4096,64,4773,150821,150444,ns,,,,,
TestBloomFilterIntQuery,2,1000000,4096,64,4596,146530,146436,ns,,,,,
TestBloomFilterIntQuery,8,1000000,4096,64,4752,152109,151597,ns,,,,,
TestBloomFilterIntQuery,64,1000000,4096,64,4606,147775,147652,ns,,,,,
TestBloomFilterIntQuery,512,1000000,4096,64,4709,149366,149189,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,4096,64,4785,148990,148756,ns,,,,,
TestBloomFilterIntQuery,2,1000,8192,64,2264,312467,311928,ns,,,,,
TestBloomFilterIntQuery,8,1000,8192,64,996,682516,682315,ns,,,,,
TestBloomFilterIntQuery,64,1000,8192,64,533,1.33455e+06,1.33376e+06,ns,,,,,
TestBloomFilterIntQuery,512,1000,8192,64,377,1.94417e+06,1.93884e+06,ns,,,,,
TestBloomFilterIntQuery,2048,1000,8192,64,303,2.34896e+06,2.34232e+06,ns,,,,,
TestBloomFilterIntQuery,2,4096,8192,64,2295,308615,308227,ns,,,,,
TestBloomFilterIntQuery,8,4096,8192,64,1035,684529,684171,ns,,,,,
TestBloomFilterIntQuery,64,4096,8192,64,805,886984,885568,ns,,,,,
TestBloomFilterIntQuery,512,4096,8192,64,646,1.07302e+06,1.07233e+06,ns,,,,,
TestBloomFilterIntQuery,2048,4096,8192,64,528,1.30343e+06,1.30247e+06,ns,,,,,
TestBloomFilterIntQuery,2,32768,8192,64,2383,292747,292615,ns,,,,,
TestBloomFilterIntQuery,8,32768,8192,64,2222,315469,315333,ns,,,,,
TestBloomFilterIntQuery,64,32768,8192,64,2070,340135,339931,ns,,,,,
TestBloomFilterIntQuery,512,32768,8192,64,2318,296539,296106,ns,,,,,
TestBloomFilterIntQuery,2048,32768,8192,64,2388,292985,292806,ns,,,,,
TestBloomFilterIntQuery,2,262144,8192,64,2399,293918,293729,ns,,,,,
TestBloomFilterIntQuery,8,262144,8192,64,2392,291298,291176,ns,,,,,
TestBloomFilterIntQuery,64,262144,8192,64,2379,294399,294250,ns,,,,,
TestBloomFilterIntQuery,512,262144,8192,64,2341,294852,294692,ns,,,,,
TestBloomFilterIntQuery,2048,262144,8192,64,2392,291605,291396,ns,,,,,
TestBloomFilterIntQuery,2,1000000,8192,64,2359,293024,292958,ns,,,,,
TestBloomFilterIntQuery,8,1000000,8192,64,2302,302646,301844,ns,,,,,
TestBloomFilterIntQuery,64,1000000,8192,64,2326,303087,302196,ns,,,,,
TestBloomFilterIntQuery,512,1000000,8192,64,2361,306248,305047,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,8192,64,2294,295016,294737,ns,,,,,
TestBloomFilterIntQuery,2,1000,8,100,2467247,283.943,283.84,ns,,,,,
TestBloomFilterIntQuery,8,1000,8,100,1179682,605.198,605.044,ns,,,,,
TestBloomFilterIntQuery,64,1000,8,100,608458,1154.05,1153.47,ns,,,,,
TestBloomFilterIntQuery,512,1000,8,100,426263,1624.77,1624.35,ns,,,,,
TestBloomFilterIntQuery,2048,1000,8,100,359048,1965.83,1965,ns,,,,,
TestBloomFilterIntQuery,2,4096,8,100,2387270,296.2,295.404,ns,,,,,
TestBloomFilterIntQuery,8,4096,8,100,1093101,619.361,617.969,ns,,,,,
TestBloomFilterIntQuery,64,4096,8,100,2556237,270.727,270.57,ns,,,,,
TestBloomFilterIntQuery,512,4096,8,100,429487,1634.33,1633.85,ns,,,,,
TestBloomFilterIntQuery,2048,4096,8,100,768294,913.394,913.093,ns,,,,,
TestBloomFilterIntQuery,2,32768,8,100,2601495,276.741,276.098,ns,,,,,
TestBloomFilterIntQuery,8,32768,8,100,2587599,277.724,276.933,ns,,,,,
TestBloomFilterIntQuery,64,32768,8,100,2531417,277.292,276.578,ns,,,,,
TestBloomFilterIntQuery,512,32768,8,100,2496336,279.336,278.384,ns,,,,,
TestBloomFilterIntQuery,2048,32768,8,100,2524160,276.543,276.081,ns,,,,,
TestBloomFilterIntQuery,2,262144,8,100,2415076,282.421,281.203,ns,,,,,
TestBloomFilterIntQuery,8,262144,8,100,2517841,275.77,275.23,ns,,,,,
TestBloomFilterIntQuery,64,262144,8,100,2493179,277.199,276.513,ns,,,,,
TestBloomFilterIntQuery,512,262144,8,100,2446295,282.754,281.48,ns,,,,,
TestBloomFilterIntQuery,2048,262144,8,100,2492576,280.381,279.498,ns,,,,,
TestBloomFilterIntQuery,2,1000000,8,100,2512563,274.752,274.205,ns,,,,,
TestBloomFilterIntQuery,8,1000000,8,100,2575385,270.793,270.649,ns,,,,,
TestBloomFilterIntQuery,64,1000000,8,100,2563661,271.769,271.607,ns,,,,,
TestBloomFilterIntQuery,512,1000000,8,100,2593073,271.917,271.686,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,8,100,2602608,279.6,278.692,ns,,,,,
TestBloomFilterIntQuery,2,1000,64,100,283721,2478.66,2472.05,ns,,,,,
TestBloomFilterIntQuery,8,1000,64,100,125040,5489.19,5470.61,ns,,,,,
TestBloomFilterIntQuery,64,1000,64,100,65635,10779.3,10733.6,ns,,,,,
TestBloomFilterIntQuery,512,1000,64,100,45282,15425.6,15366.1,ns,,,,,
TestBloomFilterIntQuery,2048,1000,64,100,38466,18156.9,18098.3,ns,,,,,
TestBloomFilterIntQuery,2,4096,64,100,282794,2441.22,2437.44,ns,,,,,
TestBloomFilterIntQuery,8,4096,64,100,131113,5420.68,5412.26,ns,,,,,
TestBloomFilterIntQuery,64,4096,64,100,294379,2355.68,2347.63,ns,,,,,
TestBloomFilterIntQuery,512,4096,64,100,46867,14900.5,14874.7,ns,,,,,
TestBloomFilterIntQuery,2048,4096,64,100,85176,8353.75,8329.59,ns,,,,,
TestBloomFilterIntQuery,2,32768,64,100,300565,2352.64,2347.67,ns,,,,,
TestBloomFilterIntQuery,8,32768,64,100,300923,2372.31,2367.07,ns,,,,,
TestBloomFilterIntQuery,64,32768,64,100,297056,2318.8,2315.14,ns,,,,,
TestBloomFilterIntQuery,512,32768,64,100,299394,2332.02,2327.08,ns,,,,,
TestBloomFilterIntQuery,2048,32768,64,100,298595,2361.13,2354.82,ns,,,,,
TestBloomFilterIntQuery,2,262144,64,100,300908,2348.13,2343.72,ns,,,,,
TestBloomFilterIntQuery,8,262144,64,100,298607,2337.26,2332.61,ns,,,,,
TestBloomFilterIntQuery,64,262144,64,100,297299,2293.75,2291.74,ns,,,,,
TestBloomFilterIntQuery,512,262144,64,100,305643,2353.93,2350.74,ns,,,,,
TestBloomFilterIntQuery,2048,262144,64,100,292154,2367.56,2359.16,ns,,,,,
TestBloomFilterIntQuery,2,1000000,64,100,294226,2325.14,2323.62,ns,,,,,
TestBloomFilterIntQuery,8,1000000,64,100,296698,2379.63,2372.12,ns,,,,,
TestBloomFilterIntQuery,64,1000000,64,100,295517,2349.41,2343.65,ns,,,,,
TestBloomFilterIntQuery,512,1000000,64,100,308895,2283.17,2281.99,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,64,100,295609,2315.61,2311.38,ns,,,,,
TestBloomFilterIntQuery,2,1000,512,100,36438,19343.7,19332.6,ns,,,,,
TestBloomFilterIntQuery,8,1000,512,100,16292,44636.3,44501.2,ns,,,,,
TestBloomFilterIntQuery,64,1000,512,100,8153,83915.8,83816.4,ns,,,,,
TestBloomFilterIntQuery,512,1000,512,100,5805,120160,119916,ns,,,,,
TestBloomFilterIntQuery,2048,1000,512,100,4935,146546,146155,ns,,,,,
TestBloomFilterIntQuery,2,4096,512,100,35564,19529.7,19492.5,ns,,,,,
TestBloomFilterIntQuery,8,4096,512,100,15957,43784.5,43696.2,ns,,,,,
TestBloomFilterIntQuery,64,4096,512,100,38814,18399.2,18392,ns,,,,,
TestBloomFilterIntQuery,512,4096,512,100,6020,116935,116896,ns,,,,,
TestBloomFilterIntQuery,2048,4096,512,100,10768,65046.9,65023.2,ns,,,,,
TestBloomFilterIntQuery,2,32768,512,100,37639,18307.9,18297.4,ns,,,,,
TestBloomFilterIntQuery,8,32768,512,100,36662,18737.2,18698.1,ns,,,,,
TestBloomFilterIntQuery,64,32768,512,100,35365,18596.3,18570.6,ns,,,,,
TestBloomFilterIntQuery,512,32768,512,100,38373,18204.9,18197,ns,,,,,
TestBloomFilterIntQuery,2048,32768,512,100,38130,18191,18188.1,ns,,,,,
TestBloomFilterIntQuery,2,262144,512,100,38196,18241.1,18232.6,ns,,,,,
TestBloomFilterIntQuery,8,262144,512,100,38628,18349.6,18340.8,ns,,,,,
TestBloomFilterIntQuery,64,262144,512,100,37451,18592.9,18554.2,ns,,,,,
TestBloomFilterIntQuery,512,262144,512,100,37997,18218.9,18212.3,ns,,,,,
TestBloomFilterIntQuery,2048,262144,512,100,36845,18739.1,18557.6,ns,,,,,
TestBloomFilterIntQuery,2,1000000,512,100,38289,18184.9,18176.4,ns,,,,,
TestBloomFilterIntQuery,8,1000000,512,100,37741,18224.8,18222.1,ns,,,,,
TestBloomFilterIntQuery,64,1000000,512,100,38379,18261,18254.3,ns,,,,,
TestBloomFilterIntQuery,512,1000000,512,100,38620,18299.5,18293.2,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,512,100,37941,18289.6,18284.2,ns,,,,,
TestBloomFilterIntQuery,2,1000,4096,100,4590,154819,154739,ns,,,,,
TestBloomFilterIntQuery,8,1000,4096,100,1974,358437,357234,ns,,,,,
TestBloomFilterIntQuery,64,1000,4096,100,1015,689206,686858,ns,,,,,
TestBloomFilterIntQuery,512,1000,4096,100,743,968072,965942,ns,,,,,
TestBloomFilterIntQuery,2048,1000,4096,100,618,1.14494e+06,1.1445e+06,ns,,,,,
TestBloomFilterIntQuery,2,4096,4096,100,4514,154503,154402,ns,,,,,
TestBloomFilterIntQuery,8,4096,4096,100,2022,342948,342802,ns,,,,,
TestBloomFilterIntQuery,64,4096,4096,100,1618,433920,433640,ns,,,,,
TestBloomFilterIntQuery,512,4096,4096,100,1281,551601,551336,ns,,,,,
TestBloomFilterIntQuery,2048,4096,4096,100,1242,560686,560123,ns,,,,,
TestBloomFilterIntQuery,2,32768,4096,100,4789,149661,149402,ns,,,,,
TestBloomFilterIntQuery,8,32768,4096,100,4722,147736,147573,ns,,,,,
TestBloomFilterIntQuery,64,32768,4096,100,4606,154164,153706,ns,,,,,
TestBloomFilterIntQuery,512,32768,4096,100,4745,146277,146211,ns,,,,,
TestBloomFilterIntQuery,2048,32768,4096,100,4717,148164,148002,ns,,,,,
TestBloomFilterIntQuery,2,262144,4096,100,4739,149417,149156,ns,,,,,
TestBloomFilterIntQuery,8,262144,4096,100,4584,152437,151887,ns,,,,,
TestBloomFilterIntQuery,64,262144,4096,100,4636,149010,148736,ns,,,,,
TestBloomFilterIntQuery,512,262144,4096,100,4685,157054,155762,ns,,,,,
TestBloomFilterIntQuery,2048,262144,4096,100,4458,151865,151555,ns,,,,,
TestBloomFilterIntQuery,2,1000000,4096,100,4598,151946,151344,ns,,,,,
TestBloomFilterIntQuery,8,1000000,4096,100,4671,147970,147845,ns,,,,,
TestBloomFilterIntQuery,64,1000000,4096,100,4703,149523,149247,ns,,,,,
TestBloomFilterIntQuery,512,1000000,4096,100,4643,151690,151296,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,4096,100,4470,152851,152351,ns,,,,,
TestBloomFilterIntQuery,2,1000,8192,100,2209,312289,311979,ns,,,,,
TestBloomFilterIntQuery,8,1000,8192,100,993,697420,696540,ns,,,,,
TestBloomFilterIntQuery,64,1000,8192,100,521,1.35411e+06,1.35208e+06,ns,,,,,
TestBloomFilterIntQuery,512,1000,8192,100,350,1.95678e+06,1.95073e+06,ns,,,,,
TestBloomFilterIntQuery,2048,1000,8192,100,298,2.37636e+06,2.36687e+06,ns,,,,,
TestBloomFilterIntQuery,2,4096,8192,100,2288,314958,313986,ns,,,,,
TestBloomFilterIntQuery,8,4096,8192,100,972,728243,723824,ns,,,,,
TestBloomFilterIntQuery,64,4096,8192,100,785,933102,926487,ns,,,,,
TestBloomFilterIntQuery,512,4096,8192,100,631,1.10149e+06,1.09871e+06,ns,,,,,
TestBloomFilterIntQuery,2048,4096,8192,100,535,1.32762e+06,1.32693e+06,ns,,,,,
TestBloomFilterIntQuery,2,32768,8192,100,2394,293441,293316,ns,,,,,
TestBloomFilterIntQuery,8,32768,8192,100,2208,314316,314264,ns,,,,,
TestBloomFilterIntQuery,64,32768,8192,100,2048,337549,337494,ns,,,,,
TestBloomFilterIntQuery,512,32768,8192,100,2426,289730,289696,ns,,,,,
TestBloomFilterIntQuery,2048,32768,8192,100,2368,315834,312962,ns,,,,,
TestBloomFilterIntQuery,2,262144,8192,100,2366,303981,303162,ns,,,,,
TestBloomFilterIntQuery,8,262144,8192,100,2359,307263,305988,ns,,,,,
TestBloomFilterIntQuery,64,262144,8192,100,2304,315847,313005,ns,,,,,
TestBloomFilterIntQuery,512,262144,8192,100,2251,306136,304907,ns,,,,,
TestBloomFilterIntQuery,2048,262144,8192,100,2240,311110,309379,ns,,,,,
TestBloomFilterIntQuery,2,1000000,8192,100,2292,303193,302341,ns,,,,,
TestBloomFilterIntQuery,8,1000000,8192,100,2253,317447,314779,ns,,,,,
TestBloomFilterIntQuery,64,1000000,8192,100,2246,314303,312143,ns,,,,,
TestBloomFilterIntQuery,512,1000000,8192,100,2263,307156,305605,ns,,,,,
TestBloomFilterIntQuery,2048,1000000,8192,100,2284,297847,297650,ns,,,,,
TestBloomFilterIntInsertion,2,1000,8,10,404814,1745.33,1731.75,ns,,,,,
TestBloomFilterIntInsertion,8,1000,8,10,305113,2241.4,2222.3,ns,,,,,
TestBloomFilterIntInsertion,64,1000,8,10,239351,2935.8,2901.37,ns,,,,,
TestBloomFilterIntInsertion,512,1000,8,10,196921,3605.26,3569.27,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,8,10,154349,3911.37,3882.58,ns,,,,,
TestBloomFilterIntInsertion,2,4096,8,10,388723,1854.83,1833.79,ns,,,,,
TestBloomFilterIntInsertion,8,4096,8,10,312124,2409.5,2351.02,ns,,,,,
TestBloomFilterIntInsertion,64,4096,8,10,240325,2954.16,2900.28,ns,,,,,
TestBloomFilterIntInsertion,512,4096,8,10,196479,3649.32,3593.22,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,8,10,167807,4041.34,3988.45,ns,,,,,
TestBloomFilterIntInsertion,2,32768,8,10,369535,1913.51,1864.68,ns,,,,,
TestBloomFilterIntInsertion,8,32768,8,10,301359,2503.58,2415.69,ns,,,,,
TestBloomFilterIntInsertion,64,32768,8,10,215129,3260.96,3131.98,ns,,,,,
TestBloomFilterIntInsertion,512,32768,8,10,180209,14067,4591.96,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,8,10,151036,8627.26,8147.92,ns,,,,,
TestBloomFilterIntInsertion,2,262144,8,10,100000,8243.39,6708.84,ns,,,,,
TestBloomFilterIntInsertion,8,262144,8,10,82194,11648.9,9991.06,ns,,,,,
TestBloomFilterIntInsertion,64,262144,8,10,64793,12384.5,10706.9,ns,,,,,
TestBloomFilterIntInsertion,512,262144,8,10,128410,4775.35,4502.23,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,8,10,144267,4978.47,4748.89,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,8,10,328055,2298.17,2180.73,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,8,10,234421,3253.91,3019.87,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,8,10,172237,4213.84,3920.39,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,8,10,125536,5929.54,5519.01,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,8,10,111414,6560.54,6131.06,ns,,,,,
TestBloomFilterIntInsertion,2,1000,64,10,182771,3812.27,3804.84,ns,,,,,
TestBloomFilterIntInsertion,8,1000,64,10,100860,6960.33,6953.46,ns,,,,,
TestBloomFilterIntInsertion,64,1000,64,10,60589,11662.5,11657.7,ns,,,,,
TestBloomFilterIntInsertion,512,1000,64,10,41932,16730.7,16725.9,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,64,10,35831,19830.2,19814.6,ns,,,,,
TestBloomFilterIntInsertion,2,4096,64,10,179244,3851.65,3845.34,ns,,,,,
TestBloomFilterIntInsertion,8,4096,64,10,101128,6964.39,6939.21,ns,,,,,
TestBloomFilterIntInsertion,64,4096,64,10,61010,11683.4,11655.8,ns,,,,,
TestBloomFilterIntInsertion,512,4096,64,10,41290,16783.8,16759.3,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,64,10,35648,19932.2,19911.7,ns,,,,,
TestBloomFilterIntInsertion,2,32768,64,10,180579,3928.03,3894.82,ns,,,,,
TestBloomFilterIntInsertion,8,32768,64,10,99408,7072.54,7034.29,ns,,,,,
TestBloomFilterIntInsertion,64,32768,64,10,58963,11902.8,11848.2,ns,,,,,
TestBloomFilterIntInsertion,512,32768,64,10,41402,17113.9,17057.2,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,64,10,34964,20211.1,20139.4,ns,,,,,
TestBloomFilterIntInsertion,2,262144,64,10,174809,4082.03,4018.83,ns,,,,,
TestBloomFilterIntInsertion,8,262144,64,10,95172,7420,7324.14,ns,,,,,
TestBloomFilterIntInsertion,64,262144,64,10,56120,12545.6,12392.5,ns,,,,,
TestBloomFilterIntInsertion,512,262144,64,10,39576,17978.3,17777.1,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,64,10,32702,21062.6,20859.6,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,64,10,163469,4464.96,4337.74,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,64,10,87856,8284.51,8037.7,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,64,10,53042,13770.6,13405,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,64,10,37027,19382.7,18982.3,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,64,10,31450,22785.7,22320.6,ns,,,,,
TestBloomFilterIntInsertion,2,1000,512,10,33670,20762.3,20769,ns,,,,,
TestBloomFilterIntInsertion,8,1000,512,10,15145,46005.4,45997.4,ns,,,,,
TestBloomFilterIntInsertion,64,1000,512,10,8393,82487.7,82486.2,ns,,,,,
TestBloomFilterIntInsertion,512,1000,512,10,5603,122347,122316,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,512,10,4487,152766,152750,ns,,,,,
TestBloomFilterIntInsertion,2,4096,512,10,33637,20666.2,20659.9,ns,,,,,
TestBloomFilterIntInsertion,8,4096,512,10,15395,45473.2,45460.9,ns,,,,,
TestBloomFilterIntInsertion,64,4096,512,10,7720,83439.5,83410.4,ns,,,,,
TestBloomFilterIntInsertion,512,4096,512,10,5701,122816,122779,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,512,10,4762,147224,147199,ns,,,,,
TestBloomFilterIntInsertion,2,32768,512,10,33916,20780.6,20758.4,ns,,,,,
TestBloomFilterIntInsertion,8,32768,512,10,13809,46197.4,46148.5,ns,,,,,
TestBloomFilterIntInsertion,64,32768,512,10,8407,82990.1,82932.8,ns,,,,,
TestBloomFilterIntInsertion,512,32768,512,10,5524,129845,129529,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,512,10,4535,155424,155054,ns,,,,,
TestBloomFilterIntInsertion,2,262144,512,10,33313,20932,20882.1,ns,,,,,
TestBloomFilterIntInsertion,8,262144,512,10,14824,46162.8,46088.6,ns,,,,,
TestBloomFilterIntInsertion,64,262144,512,10,8398,83709.7,83569.9,ns,,,,,
TestBloomFilterIntInsertion,512,262144,512,10,5642,124756,124545,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,512,10,4719,149184,148971,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,512,10,32553,21314.8,21215.6,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,512,10,14447,47102.1,46873.9,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,512,10,8159,86783.9,86214.1,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,512,10,5496,133840,132642,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,512,10,4511,160791,159350,ns,,,,,
TestBloomFilterIntInsertion,2,1000,4096,10,4303,159560,159482,ns,,,,,
TestBloomFilterIntInsertion,8,1000,4096,10,1892,369301,369270,ns,,,,,
TestBloomFilterIntInsertion,64,1000,4096,10,1003,687473,686984,ns,,,,,
TestBloomFilterIntInsertion,512,1000,4096,10,712,1.00446e+06,1.00436e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,4096,10,596,1.205e+06,1.2046e+06,ns,,,,,
TestBloomFilterIntInsertion,2,4096,4096,10,4484,158911,158907,ns,,,,,
TestBloomFilterIntInsertion,8,4096,4096,10,1903,364165,364088,ns,,,,,
TestBloomFilterIntInsertion,64,4096,4096,10,1078,663390,663271,ns,,,,,
TestBloomFilterIntInsertion,512,4096,4096,10,687,981818,981633,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,4096,10,589,1.17816e+06,1.17794e+06,ns,,,,,
TestBloomFilterIntInsertion,2,32768,4096,10,4213,158698,158680,ns,,,,,
TestBloomFilterIntInsertion,8,32768,4096,10,1903,359689,359568,ns,,,,,
TestBloomFilterIntInsertion,64,32768,4096,10,1047,662498,662334,ns,,,,,
TestBloomFilterIntInsertion,512,32768,4096,10,700,997726,997460,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,4096,10,604,1.18495e+06,1.1847e+06,ns,,,,,
TestBloomFilterIntInsertion,2,262144,4096,10,4425,157832,157765,ns,,,,,
TestBloomFilterIntInsertion,8,262144,4096,10,1930,361999,361765,ns,,,,,
TestBloomFilterIntInsertion,64,262144,4096,10,1053,659628,659281,ns,,,,,
TestBloomFilterIntInsertion,512,262144,4096,10,706,998675,997465,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,4096,10,575,1.21555e+06,1.2129e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,4096,10,4404,163127,162636,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,4096,10,1858,399319,395462,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,4096,10,945,708588,704308,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,4096,10,673,1.04451e+06,1.03916e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,4096,10,547,1.24333e+06,1.23875e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000,8192,10,2183,328757,327628,ns,,,,,
TestBloomFilterIntInsertion,8,1000,8192,10,959,755171,751245,ns,,,,,
TestBloomFilterIntInsertion,64,1000,8192,10,480,1.35999e+06,1.35728e+06,ns,,,,,
TestBloomFilterIntInsertion,512,1000,8192,10,361,1.98988e+06,1.98809e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,8192,10,291,2.56075e+06,2.55635e+06,ns,,,,,
TestBloomFilterIntInsertion,2,4096,8192,10,2167,324054,323631,ns,,,,,
TestBloomFilterIntInsertion,8,4096,8192,10,940,742056,741286,ns,,,,,
TestBloomFilterIntInsertion,64,4096,8192,10,519,1.35623e+06,1.35463e+06,ns,,,,,
TestBloomFilterIntInsertion,512,4096,8192,10,352,1.9593e+06,1.95901e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,4096,8192,10,296,2.42123e+06,2.41821e+06,ns,,,,,
TestBloomFilterIntInsertion,2,32768,8192,10,2214,313735,313663,ns,,,,,
TestBloomFilterIntInsertion,8,32768,8192,10,920,731568,731096,ns,,,,,
TestBloomFilterIntInsertion,64,32768,8192,10,500,1.36869e+06,1.36636e+06,ns,,,,,
TestBloomFilterIntInsertion,512,32768,8192,10,347,2.16441e+06,2.14726e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,32768,8192,10,287,2.45216e+06,2.44715e+06,ns,,,,,
TestBloomFilterIntInsertion,2,262144,8192,10,2123,335380,333480,ns,,,,,
TestBloomFilterIntInsertion,8,262144,8192,10,932,739255,737896,ns,,,,,
TestBloomFilterIntInsertion,64,262144,8192,10,528,1.33066e+06,1.32914e+06,ns,,,,,
TestBloomFilterIntInsertion,512,262144,8192,10,337,1.97683e+06,1.97582e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,262144,8192,10,277,2.51849e+06,2.49706e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000000,8192,10,2108,328214,327203,ns,,,,,
TestBloomFilterIntInsertion,8,1000000,8192,10,943,737108,735931,ns,,,,,
TestBloomFilterIntInsertion,64,1000000,8192,10,512,1.33748e+06,1.33645e+06,ns,,,,,
TestBloomFilterIntInsertion,512,1000000,8192,10,356,1.97661e+06,1.97551e+06,ns,,,,,
TestBloomFilterIntInsertion,2048,1000000,8192,10,285,2.69171e+06,2.65333e+06,ns,,,,,
TestBloomFilterIntInsertion,2,1000,8,64,390996,1874.93,1851.03,ns,,,,,
TestBloomFilterIntInsertion,8,1000,8,64,311477,2231.45,2211.68,ns,,,,,
TestBloomFilterIntInsertion,64,1000,8,64,246083,2818.38,2804.08,ns,,,,,
TestBloomFilterIntInsertion,512,1000,8,64,205223,3445.43,3424.03,ns,,,,,
TestBloomFilterIntInsertion,2048,1000,8,64,186287,3824.49,3804.51,ns,,,,,
TestBloomFilterIntInsertion,2,4096,8,64,403200,1741.01,1733.24,ns,,,,,
TestBloomFilterIntInsertion,8,4096,8,64,327420,2176.79,2152.04,ns,,,,,
